"","x"
"748",0.0294432743177636
"749",0.00890410128519208
"750",0.0361707115288647
"751",0.0804169984721448
"752",0.0552684440285493
"753",0.056463052207789
"754",0.0333926569447625
"755",0.0575397721282379
"756",0.0538686155514645
"757",0.0310469149174283
"758",0.0769340114968406
"759",0.0294489647572603
"760",0.0372869531587241
"761",0.0628540834719964
"762",0.0458213150229715
"763",0.053317925949415
"764",0.0433843357605948
"765",0.023845721691898
"766",0.0663653691043345
"767",0.0337089264500919
"768",0.0531858328937436
"769",0.0697165870932765
"770",0.00968962363017922
"771",0.0668959203069303
"772",0.0393471832253549
"773",0.0201173869500876
"774",0.00308684581300933
"775",0.0398262556572962
"776",0.0598597170078495
"777",0.0125307832854194
"778",0.0119252561455366
"779",0.0537969597410406
"780",0.0784353649000188
"781",0.0509043357239113
"782",2.58860876243966e-05
"783",0.0424268260024741
"784",0.048380441919896
"785",0.0603076700346505
"786",0.052984000151458
"787",0.035468947225548
"788",0.0426969062755933
"789",0.0592528418005668
"790",0.00548905692892206
"791",0.0140733779054025
"792",0.0037626783914331
"793",0.0305947233922477
"794",0.0260986019115065
"795",0.056363527162143
"796",0.0131911448143011
"797",0.0626225623366246
"798",0.00336529763843604
"799",0.0504938580600244
"800",0.0897311125997252
"801",0.0779246252927355
"802",0.0251829964308121
"803",0.0130456069369911
"804",0.0386078767557278
"805",0.0266060640210492
"806",0.0288092885985683
"807",-0.00171063110737364
"808",0.0225598184561242
"809",0.0646417100281615
"810",0.0448180276438733
"811",0.0315309867545434
"812",0.0467390279569338
"813",0.0695833000715902
"814",0.0473591354498314
"815",0.0329794777769771
"816",-0.003462557045725
"817",0.0229191276955504
"818",0.0225326750811772
"819",0.0141264929586885
"820",0.0338598034350384
"821",0.00885483819450568
"822",0.0495317562710019
"823",0.0522006780450376
"824",0.0313243891798181
"825",0.0507621371819313
"826",0.0329322081958372
"827",0.0736350732137224
"828",0.0781308756106349
"829",0.0119106579430416
"830",0.00562433153778119
"831",0.0792045995860301
"832",0.0265660671003961
"833",0.0107160123604512
"834",0.0256893941408413
"835",0.000303312692822244
"836",0.0191111463351212
"837",0.0223289230971702
"838",0.0913435627012569
"839",0.00956734251217381
"840",-0.00255457567068298
"841",0.00389577630734989
"842",0.0207246807057725
"843",0.0556850121725431
"844",0.0877267699034935
"845",0.052477935547068
"846",0.0828463474454651
"847",0.0846881375434072
"848",0.0745492502868254
"849",0.0584898144819138
"850",0.0382734689193057
"851",0.0664545195770227
"852",0.0761154404102704
"853",0.0361644006662809
"854",0.0104280440590971
"855",0.029849295950862
"856",0.0246591014017128
"857",0.00568567151767391
"858",0.0475144679066453
"859",0.0746407388695093
